AdaptStationary::AdaptStationary():
               You make use of the obsolete constructor AdaptStationary::AdaptStationary(...)!
               Please use the constructor that uses references instead of pointers!
16671 : 0.0007 : 0.0067673 : 5.60254e-05 : 1.2 : 0.7
16672 : 0.0007 : 0.00676692 : 5.6015e-05 : 1.2 : 0.7
16673 : 0.0007 : 0.00676654 : 5.60159e-05 : 1.2 : 0.7
16674 : 0.0007 : 0.00676616 : 5.60054e-05 : 1.2 : 0.7
16675 : 0.0007 : 0.00676578 : 5.60085e-05 : 1.2 : 0.7
16676 : 0.0007 : 0.0067654 : 5.60013e-05 : 1.2 : 0.7
16677 : 0.0007 : 0.00676503 : 5.60037e-05 : 1.2 : 0.7
16678 : 0.0007 : 0.00676465 : 5.59993e-05 : 1.2 : 0.7
16679 : 0.0007 : 0.00676427 : 5.60004e-05 : 1.2 : 0.7
16680 : 0.0007 : 0.00676389 : 5.59977e-05 : 1.2 : 0.7
16681 : 0.0007 : 0.00676351 : 5.59978e-05 : 1.2 : 0.7
16682 : 0.0007 : 0.00676313 : 5.59958e-05 : 1.2 : 0.7
16683 : 0.0007 : 0.00676275 : 5.59952e-05 : 1.2 : 0.7
16684 : 0.0007 : 0.00676237 : 5.59935e-05 : 1.2 : 0.7
16685 : 0.0007 : 0.006762 : 5.59924e-05 : 1.2 : 0.7
16686 : 0.0007 : 0.00676162 : 5.59907e-05 : 1.2 : 0.7
16687 : 0.0007 : 0.00676124 : 5.59892e-05 : 1.2 : 0.7
16688 : 0.0007 : 0.00676086 : 5.59874e-05 : 1.2 : 0.7
16689 : 0.0007 : 0.00676048 : 5.59858e-05 : 1.2 : 0.7
16690 : 0.0007 : 0.0067601 : 5.59839e-05 : 1.2 : 0.7
16691 : 0.0007 : 0.00675972 : 5.5982e-05 : 1.2 : 0.7
16692 : 0.0007 : 0.00675935 : 5.598e-05 : 1.2 : 0.7
16693 : 0.0007 : 0.00675897 : 5.5978e-05 : 1.2 : 0.7
16694 : 0.0007 : 0.00675859 : 5.59759e-05 : 1.2 : 0.7
16695 : 0.0007 : 0.00675821 : 5.59738e-05 : 1.2 : 0.7
16696 : 0.0007 : 0.00675783 : 5.59716e-05 : 1.2 : 0.7
16697 : 0.0007 : 0.00675745 : 5.59694e-05 : 1.2 : 0.7
16698 : 0.0007 : 0.00675708 : 5.59672e-05 : 1.2 : 0.7
16699 : 0.0007 : 0.0067567 : 5.5965e-05 : 1.2 : 0.7
16700 : 0.0007 : 0.00675632 : 5.59627e-05 : 1.2 : 0.7
16701 : 0.0007 : 0.00675594 : 5.59604e-05 : 1.2 : 0.7
16702 : 0.0007 : 0.00675556 : 5.59581e-05 : 1.2 : 0.7
16703 : 0.0007 : 0.00675519 : 5.59557e-05 : 1.2 : 0.7
16704 : 0.0007 : 0.00675481 : 5.59535e-05 : 1.2 : 0.7
16705 : 0.0007 : 0.00675443 : 5.59511e-05 : 1.2 : 0.7
16706 : 0.0007 : 0.00675405 : 5.59487e-05 : 1.2 : 0.7
16707 : 0.0007 : 0.00675367 : 5.59464e-05 : 1.2 : 0.7
16708 : 0.0007 : 0.0067533 : 5.59439e-05 : 1.2 : 0.7
16709 : 0.0007 : 0.00675292 : 5.59416e-05 : 1.2 : 0.7
16710 : 0.0007 : 0.00675254 : 5.59391e-05 : 1.2 : 0.7
16711 : 0.0007 : 0.00675216 : 5.59368e-05 : 1.2 : 0.7
16712 : 0.0007 : 0.00675179 : 5.59344e-05 : 1.2 : 0.7
16713 : 0.0007 : 0.00675141 : 5.5932e-05 : 1.2 : 0.7
16714 : 0.0007 : 0.00675103 : 5.59296e-05 : 1.2 : 0.7
16715 : 0.0007 : 0.00675065 : 5.59272e-05 : 1.2 : 0.7
16716 : 0.0007 : 0.00675027 : 5.59247e-05 : 1.2 : 0.7
16717 : 0.0007 : 0.0067499 : 5.59223e-05 : 1.2 : 0.7
16718 : 0.0007 : 0.00674952 : 5.59199e-05 : 1.2 : 0.7
16719 : 0.0007 : 0.00674914 : 5.59175e-05 : 1.2 : 0.7
16720 : 0.0007 : 0.00674877 : 5.59151e-05 : 1.2 : 0.7
16721 : 0.0007 : 0.00674839 : 5.59127e-05 : 1.2 : 0.7
16722 : 0.0007 : 0.00674801 : 5.59102e-05 : 1.2 : 0.7
16723 : 0.0007 : 0.00674763 : 5.59078e-05 : 1.2 : 0.7
16724 : 0.0007 : 0.00674726 : 5.59054e-05 : 1.2 : 0.7
16725 : 0.0007 : 0.00674688 : 5.5903e-05 : 1.2 : 0.7
16726 : 0.0007 : 0.0067465 : 5.59004e-05 : 1.2 : 0.7
16727 : 0.0007 : 0.00674612 : 5.58982e-05 : 1.2 : 0.7
16728 : 0.0007 : 0.00674575 : 5.58957e-05 : 1.2 : 0.7
16729 : 0.0007 : 0.00674537 : 5.58933e-05 : 1.2 : 0.7
16730 : 0.0007 : 0.00674499 : 5.58909e-05 : 1.2 : 0.7
16731 : 0.0007 : 0.00674462 : 5.58885e-05 : 1.2 : 0.7
16732 : 0.0007 : 0.00674424 : 5.58861e-05 : 1.2 : 0.7
16733 : 0.0007 : 0.00674386 : 5.58836e-05 : 1.2 : 0.7
16734 : 0.0007 : 0.00674349 : 5.58813e-05 : 1.2 : 0.7
16735 : 0.0007 : 0.00674311 : 5.58788e-05 : 1.2 : 0.7
16736 : 0.0007 : 0.00674273 : 5.58763e-05 : 1.2 : 0.7
16737 : 0.0007 : 0.00674236 : 5.58739e-05 : 1.2 : 0.7
16738 : 0.0007 : 0.00674198 : 5.58716e-05 : 1.2 : 0.7
16739 : 0.0007 : 0.0067416 : 5.58692e-05 : 1.2 : 0.7
16740 : 0.0007 : 0.00674123 : 5.58668e-05 : 1.2 : 0.7
16741 : 0.0007 : 0.00674085 : 5.58644e-05 : 1.2 : 0.7
16742 : 0.0007 : 0.00674047 : 5.5862e-05 : 1.2 : 0.7
16743 : 0.0007 : 0.0067401 : 5.58596e-05 : 1.2 : 0.7
16744 : 0.0007 : 0.00673972 : 5.58572e-05 : 1.2 : 0.7
16745 : 0.0007 : 0.00673934 : 5.58548e-05 : 1.2 : 0.7
16746 : 0.0007 : 0.00673897 : 5.58523e-05 : 1.2 : 0.7
16747 : 0.0007 : 0.00673859 : 5.585e-05 : 1.2 : 0.7
16748 : 0.0007 : 0.00673821 : 5.58475e-05 : 1.2 : 0.7
16749 : 0.0007 : 0.00673784 : 5.58452e-05 : 1.2 : 0.7
16750 : 0.0007 : 0.00673746 : 5.58427e-05 : 1.2 : 0.7
16751 : 0.0007 : 0.00673708 : 5.58404e-05 : 1.2 : 0.7
16752 : 0.0007 : 0.00673671 : 5.58379e-05 : 1.2 : 0.7
16753 : 0.0007 : 0.00673633 : 5.58356e-05 : 1.2 : 0.7
16754 : 0.0007 : 0.00673596 : 5.58332e-05 : 1.2 : 0.7
16755 : 0.0007 : 0.00673558 : 5.58308e-05 : 1.2 : 0.7
16756 : 0.0007 : 0.0067352 : 5.58284e-05 : 1.2 : 0.7
16757 : 0.0007 : 0.00673483 : 5.5826e-05 : 1.2 : 0.7
16758 : 0.0007 : 0.00673445 : 5.58236e-05 : 1.2 : 0.7
16759 : 0.0007 : 0.00673408 : 5.58212e-05 : 1.2 : 0.7
16760 : 0.0007 : 0.0067337 : 5.58188e-05 : 1.2 : 0.7
16761 : 0.0007 : 0.00673332 : 5.58164e-05 : 1.2 : 0.7
16762 : 0.0007 : 0.00673295 : 5.58141e-05 : 1.2 : 0.7
16763 : 0.0007 : 0.00673257 : 5.58116e-05 : 1.2 : 0.7
16764 : 0.0007 : 0.0067322 : 5.58093e-05 : 1.2 : 0.7
16765 : 0.0007 : 0.00673182 : 5.58068e-05 : 1.2 : 0.7
16766 : 0.0007 : 0.00673145 : 5.58045e-05 : 1.2 : 0.7
16767 : 0.0007 : 0.00673107 : 5.58021e-05 : 1.2 : 0.7
16768 : 0.0007 : 0.00673069 : 5.57997e-05 : 1.2 : 0.7
16769 : 0.0007 : 0.00673032 : 5.57974e-05 : 1.2 : 0.7
16770 : 0.0007 : 0.00672994 : 5.57949e-05 : 1.2 : 0.7
16771 : 0.0007 : 0.00672957 : 5.57926e-05 : 1.2 : 0.7
16772 : 0.0007 : 0.00672919 : 5.57902e-05 : 1.2 : 0.7
16773 : 0.0007 : 0.00672882 : 5.57878e-05 : 1.2 : 0.7
16774 : 0.0007 : 0.00672844 : 5.57855e-05 : 1.2 : 0.7
16775 : 0.0007 : 0.00672807 : 5.5783e-05 : 1.2 : 0.7
16776 : 0.0007 : 0.00672769 : 5.57807e-05 : 1.2 : 0.7
16777 : 0.0007 : 0.00672732 : 5.57783e-05 : 1.2 : 0.7
16778 : 0.0007 : 0.00672694 : 5.57759e-05 : 1.2 : 0.7
16779 : 0.0007 : 0.00672657 : 5.57735e-05 : 1.2 : 0.7
16780 : 0.0007 : 0.00672619 : 5.57712e-05 : 1.2 : 0.7
16781 : 0.0007 : 0.00672582 : 5.57688e-05 : 1.2 : 0.7
16782 : 0.0007 : 0.00672544 : 5.57664e-05 : 1.2 : 0.7
16783 : 0.0007 : 0.00672507 : 5.5764e-05 : 1.2 : 0.7
16784 : 0.0007 : 0.00672469 : 5.57616e-05 : 1.2 : 0.7
16785 : 0.0007 : 0.00672432 : 5.57593e-05 : 1.2 : 0.7
16786 : 0.0007 : 0.00672394 : 5.57569e-05 : 1.2 : 0.7
16787 : 0.0007 : 0.00672357 : 5.57545e-05 : 1.2 : 0.7
16788 : 0.0007 : 0.00672319 : 5.57522e-05 : 1.2 : 0.7
16789 : 0.0007 : 0.00672282 : 5.57498e-05 : 1.2 : 0.7
16790 : 0.0007 : 0.00672244 : 5.57474e-05 : 1.2 : 0.7
16791 : 0.0007 : 0.00672207 : 5.5745e-05 : 1.2 : 0.7
16792 : 0.0007 : 0.00672169 : 5.57427e-05 : 1.2 : 0.7
16793 : 0.0007 : 0.00672132 : 5.57403e-05 : 1.2 : 0.7
16794 : 0.0007 : 0.00672094 : 5.57379e-05 : 1.2 : 0.7
16795 : 0.0007 : 0.00672057 : 5.57356e-05 : 1.2 : 0.7
16796 : 0.0007 : 0.00672019 : 5.57332e-05 : 1.2 : 0.7
16797 : 0.0007 : 0.00671982 : 5.57308e-05 : 1.2 : 0.7
16798 : 0.0007 : 0.00671944 : 5.57284e-05 : 1.2 : 0.7
16799 : 0.0007 : 0.00671907 : 5.57261e-05 : 1.2 : 0.7
16800 : 0.0007 : 0.0067187 : 5.57237e-05 : 1.2 : 0.7
16801 : 0.0007 : 0.00671832 : 5.57214e-05 : 1.2 : 0.7
16802 : 0.0007 : 0.00671795 : 5.5719e-05 : 1.2 : 0.7
16803 : 0.0007 : 0.00671757 : 5.57166e-05 : 1.2 : 0.7
16804 : 0.0007 : 0.0067172 : 5.57143e-05 : 1.2 : 0.7
16805 : 0.0007 : 0.00671682 : 5.57119e-05 : 1.2 : 0.7
16806 : 0.0007 : 0.00671645 : 5.57095e-05 : 1.2 : 0.7
16807 : 0.0007 : 0.00671608 : 5.57072e-05 : 1.2 : 0.7
16808 : 0.0007 : 0.0067157 : 5.57048e-05 : 1.2 : 0.7
16809 : 0.0007 : 0.00671533 : 5.57024e-05 : 1.2 : 0.7
16810 : 0.0007 : 0.00671495 : 5.57001e-05 : 1.2 : 0.7
16811 : 0.0007 : 0.00671458 : 5.56977e-05 : 1.2 : 0.7
16812 : 0.0007 : 0.00671421 : 5.56954e-05 : 1.2 : 0.7
16813 : 0.0007 : 0.00671383 : 5.5693e-05 : 1.2 : 0.7
16814 : 0.0007 : 0.00671346 : 5.56906e-05 : 1.2 : 0.7
16815 : 0.0007 : 0.00671308 : 5.56883e-05 : 1.2 : 0.7
16816 : 0.0007 : 0.00671271 : 5.56859e-05 : 1.2 : 0.7
16817 : 0.0007 : 0.00671234 : 5.56836e-05 : 1.2 : 0.7
16818 : 0.0007 : 0.00671196 : 5.56812e-05 : 1.2 : 0.7
16819 : 0.0007 : 0.00671159 : 5.56789e-05 : 1.2 : 0.7
16820 : 0.0007 : 0.00671121 : 5.56765e-05 : 1.2 : 0.7
16821 : 0.0007 : 0.00671084 : 5.56741e-05 : 1.2 : 0.7
16822 : 0.0007 : 0.00671047 : 5.56717e-05 : 1.2 : 0.7
16823 : 0.0007 : 0.00671009 : 5.56694e-05 : 1.2 : 0.7
16824 : 0.0007 : 0.00670972 : 5.5667e-05 : 1.2 : 0.7
16825 : 0.0007 : 0.00670935 : 5.56647e-05 : 1.2 : 0.7
16826 : 0.0007 : 0.00670897 : 5.56624e-05 : 1.2 : 0.7
16827 : 0.0007 : 0.0067086 : 5.566e-05 : 1.2 : 0.7
16828 : 0.0007 : 0.00670823 : 5.56576e-05 : 1.2 : 0.7
16829 : 0.0007 : 0.00670785 : 5.56553e-05 : 1.2 : 0.7
16830 : 0.0007 : 0.00670748 : 5.56529e-05 : 1.2 : 0.7
16831 : 0.0007 : 0.00670711 : 5.56505e-05 : 1.2 : 0.7
16832 : 0.0007 : 0.00670673 : 5.56482e-05 : 1.2 : 0.7
16833 : 0.0007 : 0.00670636 : 5.56458e-05 : 1.2 : 0.7
16834 : 0.0007 : 0.00670599 : 5.56435e-05 : 1.2 : 0.7
16835 : 0.0007 : 0.00670561 : 5.56411e-05 : 1.2 : 0.7
16836 : 0.0007 : 0.00670524 : 5.56388e-05 : 1.2 : 0.7
16837 : 0.0007 : 0.00670487 : 5.56364e-05 : 1.2 : 0.7
16838 : 0.0007 : 0.00670449 : 5.56341e-05 : 1.2 : 0.7
16839 : 0.0007 : 0.00670412 : 5.56317e-05 : 1.2 : 0.7
16840 : 0.0007 : 0.00670375 : 5.56294e-05 : 1.2 : 0.7
16841 : 0.0007 : 0.00670338 : 5.5627e-05 : 1.2 : 0.7
16842 : 0.0007 : 0.006703 : 5.56247e-05 : 1.2 : 0.7
16843 : 0.0007 : 0.00670263 : 5.56223e-05 : 1.2 : 0.7
16844 : 0.0007 : 0.00670226 : 5.56199e-05 : 1.2 : 0.7
16845 : 0.0007 : 0.00670188 : 5.56177e-05 : 1.2 : 0.7
16846 : 0.0007 : 0.00670151 : 5.56152e-05 : 1.2 : 0.7
16847 : 0.0007 : 0.00670114 : 5.56129e-05 : 1.2 : 0.7
16848 : 0.0007 : 0.00670077 : 5.56106e-05 : 1.2 : 0.7
16849 : 0.0007 : 0.00670039 : 5.5608e-05 : 1.2 : 0.7
16850 : 0.0007 : 0.00670002 : 5.56059e-05 : 1.2 : 0.7
16851 : 0.0007 : 0.00669965 : 5.56035e-05 : 1.2 : 0.7
16852 : 0.0007 : 0.00669928 : 5.56012e-05 : 1.2 : 0.7
16853 : 0.0007 : 0.0066989 : 5.55988e-05 : 1.2 : 0.7
16854 : 0.0007 : 0.00669853 : 5.55965e-05 : 1.2 : 0.7
16855 : 0.0007 : 0.00669816 : 5.55941e-05 : 1.2 : 0.7
16856 : 0.0007 : 0.00669779 : 5.55918e-05 : 1.2 : 0.7
16857 : 0.0007 : 0.00669741 : 5.55894e-05 : 1.2 : 0.7
16858 : 0.0007 : 0.00669704 : 5.55871e-05 : 1.2 : 0.7
16859 : 0.0007 : 0.00669667 : 5.55847e-05 : 1.2 : 0.7
16860 : 0.0007 : 0.0066963 : 5.55824e-05 : 1.2 : 0.7
16861 : 0.0007 : 0.00669593 : 5.558e-05 : 1.2 : 0.7
16862 : 0.0007 : 0.00669555 : 5.55777e-05 : 1.2 : 0.7
16863 : 0.0007 : 0.00669518 : 5.55753e-05 : 1.2 : 0.7
16864 : 0.0007 : 0.00669481 : 5.5573e-05 : 1.2 : 0.7
16865 : 0.0007 : 0.00669444 : 5.55706e-05 : 1.2 : 0.7
16866 : 0.0007 : 0.00669407 : 5.55683e-05 : 1.2 : 0.7
16867 : 0.0007 : 0.00669369 : 5.55659e-05 : 1.2 : 0.7
16868 : 0.0007 : 0.00669332 : 5.55636e-05 : 1.2 : 0.7
16869 : 0.0007 : 0.00669295 : 5.55613e-05 : 1.2 : 0.7
16870 : 0.0007 : 0.00669258 : 5.55589e-05 : 1.2 : 0.7
16871 : 0.0007 : 0.00669221 : 5.55566e-05 : 1.2 : 0.7
16872 : 0.0007 : 0.00669183 : 5.55542e-05 : 1.2 : 0.7
16873 : 0.0007 : 0.00669146 : 5.55519e-05 : 1.2 : 0.7
16874 : 0.0007 : 0.00669109 : 5.55495e-05 : 1.2 : 0.7
16875 : 0.0007 : 0.00669072 : 5.55472e-05 : 1.2 : 0.7
16876 : 0.0007 : 0.00669035 : 5.55449e-05 : 1.2 : 0.7
16877 : 0.0007 : 0.00668998 : 5.55425e-05 : 1.2 : 0.7
16878 : 0.0007 : 0.0066896 : 5.554e-05 : 1.2 : 0.7
16879 : 0.0007 : 0.00668923 : 5.55378e-05 : 1.2 : 0.7
16880 : 0.0007 : 0.00668886 : 5.55355e-05 : 1.2 : 0.7
16881 : 0.0007 : 0.00668849 : 5.55331e-05 : 1.2 : 0.7
16882 : 0.0007 : 0.00668812 : 5.55308e-05 : 1.2 : 0.7
16883 : 0.0007 : 0.00668775 : 5.55284e-05 : 1.2 : 0.7
16884 : 0.0007 : 0.00668738 : 5.55261e-05 : 1.2 : 0.7
16885 : 0.0007 : 0.006687 : 5.55238e-05 : 1.2 : 0.7
16886 : 0.0007 : 0.00668663 : 5.55214e-05 : 1.2 : 0.7
16887 : 0.0007 : 0.00668626 : 5.55191e-05 : 1.2 : 0.7
16888 : 0.0007 : 0.00668589 : 5.55168e-05 : 1.2 : 0.7
16889 : 0.0007 : 0.00668552 : 5.55144e-05 : 1.2 : 0.7
16890 : 0.0007 : 0.00668515 : 5.55121e-05 : 1.2 : 0.7
16891 : 0.0007 : 0.00668478 : 5.55097e-05 : 1.2 : 0.7
16892 : 0.0007 : 0.00668441 : 5.55073e-05 : 1.2 : 0.7
16893 : 0.0007 : 0.00668403 : 5.55051e-05 : 1.2 : 0.7
16894 : 0.0007 : 0.00668366 : 5.55027e-05 : 1.2 : 0.7
16895 : 0.0007 : 0.00668329 : 5.55004e-05 : 1.2 : 0.7
16896 : 0.0007 : 0.00668292 : 5.5498e-05 : 1.2 : 0.7
16897 : 0.0007 : 0.00668255 : 5.54957e-05 : 1.2 : 0.7
16898 : 0.0007 : 0.00668218 : 5.54933e-05 : 1.2 : 0.7
16899 : 0.0007 : 0.00668181 : 5.5491e-05 : 1.2 : 0.7
16900 : 0.0007 : 0.00668144 : 5.54887e-05 : 1.2 : 0.7
16901 : 0.0007 : 0.00668107 : 5.54861e-05 : 1.2 : 0.7
16902 : 0.0007 : 0.0066807 : 5.5484e-05 : 1.2 : 0.7
16903 : 0.0007 : 0.00668033 : 5.54816e-05 : 1.2 : 0.7
16904 : 0.0007 : 0.00667996 : 5.54793e-05 : 1.2 : 0.7
16905 : 0.0007 : 0.00667959 : 5.54769e-05 : 1.2 : 0.7
16906 : 0.0007 : 0.00667922 : 5.54746e-05 : 1.2 : 0.7
16907 : 0.0007 : 0.00667884 : 5.54723e-05 : 1.2 : 0.7
16908 : 0.0007 : 0.00667847 : 5.547e-05 : 1.2 : 0.7
16909 : 0.0007 : 0.0066781 : 5.54676e-05 : 1.2 : 0.7
16910 : 0.0007 : 0.00667773 : 5.54653e-05 : 1.2 : 0.7
16911 : 0.0007 : 0.00667736 : 5.5463e-05 : 1.2 : 0.7
16912 : 0.0007 : 0.00667699 : 5.54606e-05 : 1.2 : 0.7
16913 : 0.0007 : 0.00667662 : 5.54583e-05 : 1.2 : 0.7
16914 : 0.0007 : 0.00667625 : 5.54559e-05 : 1.2 : 0.7
16915 : 0.0007 : 0.00667588 : 5.54536e-05 : 1.2 : 0.7
16916 : 0.0007 : 0.00667551 : 5.54513e-05 : 1.2 : 0.7
16917 : 0.0007 : 0.00667514 : 5.54489e-05 : 1.2 : 0.7
16918 : 0.0007 : 0.00667477 : 5.54466e-05 : 1.2 : 0.7
16919 : 0.0007 : 0.0066744 : 5.54443e-05 : 1.2 : 0.7
16920 : 0.0007 : 0.00667403 : 5.5442e-05 : 1.2 : 0.7
16921 : 0.0007 : 0.00667366 : 5.54396e-05 : 1.2 : 0.7
16922 : 0.0007 : 0.00667329 : 5.54373e-05 : 1.2 : 0.7
16923 : 0.0007 : 0.00667292 : 5.54349e-05 : 1.2 : 0.7
16924 : 0.0007 : 0.00667255 : 5.54326e-05 : 1.2 : 0.7
16925 : 0.0007 : 0.00667218 : 5.54303e-05 : 1.2 : 0.7
16926 : 0.0007 : 0.00667181 : 5.5428e-05 : 1.2 : 0.7
16927 : 0.0007 : 0.00667144 : 5.54256e-05 : 1.2 : 0.7
16928 : 0.0007 : 0.00667107 : 5.54233e-05 : 1.2 : 0.7
16929 : 0.0007 : 0.0066707 : 5.5421e-05 : 1.2 : 0.7
16930 : 0.0007 : 0.00667033 : 5.54186e-05 : 1.2 : 0.7
16931 : 0.0007 : 0.00666996 : 5.54163e-05 : 1.2 : 0.7
16932 : 0.0007 : 0.00666959 : 5.5414e-05 : 1.2 : 0.7
16933 : 0.0007 : 0.00666922 : 5.54116e-05 : 1.2 : 0.7
16934 : 0.0007 : 0.00666885 : 5.54093e-05 : 1.2 : 0.7
16935 : 0.0007 : 0.00666848 : 5.5407e-05 : 1.2 : 0.7
16936 : 0.0007 : 0.00666812 : 5.54047e-05 : 1.2 : 0.7
16937 : 0.0007 : 0.00666775 : 5.54023e-05 : 1.2 : 0.7
16938 : 0.0007 : 0.00666738 : 5.54e-05 : 1.2 : 0.7
16939 : 0.0007 : 0.00666701 : 5.53977e-05 : 1.2 : 0.7
16940 : 0.0007 : 0.00666664 : 5.53953e-05 : 1.2 : 0.7
16941 : 0.0007 : 0.00666627 : 5.5393e-05 : 1.2 : 0.7
16942 : 0.0007 : 0.0066659 : 5.53907e-05 : 1.2 : 0.7
16943 : 0.0007 : 0.00666553 : 5.53884e-05 : 1.2 : 0.7
16944 : 0.0007 : 0.00666516 : 5.5386e-05 : 1.2 : 0.7
16945 : 0.0007 : 0.00666479 : 5.53837e-05 : 1.2 : 0.7
16946 : 0.0007 : 0.00666442 : 5.53814e-05 : 1.2 : 0.7
16947 : 0.0007 : 0.00666405 : 5.5379e-05 : 1.2 : 0.7
16948 : 0.0007 : 0.00666368 : 5.53767e-05 : 1.2 : 0.7
16949 : 0.0007 : 0.00666332 : 5.53744e-05 : 1.2 : 0.7
16950 : 0.0007 : 0.00666295 : 5.53721e-05 : 1.2 : 0.7
16951 : 0.0007 : 0.00666258 : 5.53697e-05 : 1.2 : 0.7
16952 : 0.0007 : 0.00666221 : 5.53674e-05 : 1.2 : 0.7
16953 : 0.0007 : 0.00666184 : 5.53649e-05 : 1.2 : 0.7
16954 : 0.0007 : 0.00666147 : 5.53625e-05 : 1.2 : 0.7
16955 : 0.0007 : 0.0066611 : 5.53605e-05 : 1.2 : 0.7
16956 : 0.0007 : 0.00666073 : 5.53581e-05 : 1.2 : 0.7
16957 : 0.0007 : 0.00666036 : 5.53558e-05 : 1.2 : 0.7
16958 : 0.0007 : 0.00666 : 5.53535e-05 : 1.2 : 0.7
16959 : 0.0007 : 0.00665963 : 5.53511e-05 : 1.2 : 0.7
16960 : 0.0007 : 0.00665926 : 5.53488e-05 : 1.2 : 0.7
16961 : 0.0007 : 0.00665889 : 5.53465e-05 : 1.2 : 0.7
16962 : 0.0007 : 0.00665852 : 5.53442e-05 : 1.2 : 0.7
16963 : 0.0007 : 0.00665815 : 5.53419e-05 : 1.2 : 0.7
16964 : 0.0007 : 0.00665778 : 5.53395e-05 : 1.2 : 0.7
16965 : 0.0007 : 0.00665742 : 5.53372e-05 : 1.2 : 0.7
16966 : 0.0007 : 0.00665705 : 5.53349e-05 : 1.2 : 0.7
16967 : 0.0007 : 0.00665668 : 5.53326e-05 : 1.2 : 0.7
16968 : 0.0007 : 0.00665631 : 5.53303e-05 : 1.2 : 0.7
16969 : 0.0007 : 0.00665594 : 5.53279e-05 : 1.2 : 0.7
16970 : 0.0007 : 0.00665557 : 5.53256e-05 : 1.2 : 0.7
16971 : 0.0007 : 0.00665521 : 5.53233e-05 : 1.2 : 0.7
16972 : 0.0007 : 0.00665484 : 5.5321e-05 : 1.2 : 0.7
16973 : 0.0007 : 0.00665447 : 5.53186e-05 : 1.2 : 0.7
16974 : 0.0007 : 0.0066541 : 5.53163e-05 : 1.2 : 0.7
16975 : 0.0007 : 0.00665373 : 5.5314e-05 : 1.2 : 0.7
16976 : 0.0007 : 0.00665337 : 5.53117e-05 : 1.2 : 0.7
16977 : 0.0007 : 0.006653 : 5.53094e-05 : 1.2 : 0.7
16978 : 0.0007 : 0.00665263 : 5.5307e-05 : 1.2 : 0.7
16979 : 0.0007 : 0.00665226 : 5.53047e-05 : 1.2 : 0.7
16980 : 0.0007 : 0.00665189 : 5.53024e-05 : 1.2 : 0.7
16981 : 0.0007 : 0.00665153 : 5.53001e-05 : 1.2 : 0.7
16982 : 0.0007 : 0.00665116 : 5.52978e-05 : 1.2 : 0.7
16983 : 0.0007 : 0.00665079 : 5.52955e-05 : 1.2 : 0.7
16984 : 0.0007 : 0.00665042 : 5.52932e-05 : 1.2 : 0.7
16985 : 0.0007 : 0.00665006 : 5.52908e-05 : 1.2 : 0.7
16986 : 0.0007 : 0.00664969 : 5.52886e-05 : 1.2 : 0.7
16987 : 0.0007 : 0.00664932 : 5.52863e-05 : 1.2 : 0.7
16988 : 0.0007 : 0.00664895 : 5.5284e-05 : 1.2 : 0.7
16989 : 0.0007 : 0.00664859 : 5.52816e-05 : 1.2 : 0.7
16990 : 0.0007 : 0.00664822 : 5.52794e-05 : 1.2 : 0.7
16991 : 0.0007 : 0.00664785 : 5.5277e-05 : 1.2 : 0.7
16992 : 0.0007 : 0.00664748 : 5.52748e-05 : 1.2 : 0.7
16993 : 0.0007 : 0.00664712 : 5.52724e-05 : 1.2 : 0.7
16994 : 0.0007 : 0.00664675 : 5.52702e-05 : 1.2 : 0.7
16995 : 0.0007 : 0.00664638 : 5.52678e-05 : 1.2 : 0.7
16996 : 0.0007 : 0.00664601 : 5.52655e-05 : 1.2 : 0.7
16997 : 0.0007 : 0.00664565 : 5.52632e-05 : 1.2 : 0.7
16998 : 0.0007 : 0.00664528 : 5.52609e-05 : 1.2 : 0.7
16999 : 0.0007 : 0.00664491 : 5.52586e-05 : 1.2 : 0.7
17000 : 0.0007 : 0.00664454 : 5.52563e-05 : 1.2 : 0.7
17001 : 0.0007 : 0.00664418 : 5.5254e-05 : 1.2 : 0.7
17002 : 0.0007 : 0.00664381 : 5.52517e-05 : 1.2 : 0.7
17003 : 0.0007 : 0.00664344 : 5.52494e-05 : 1.2 : 0.7
17004 : 0.0007 : 0.00664308 : 5.52471e-05 : 1.2 : 0.7
17005 : 0.0007 : 0.00664271 : 5.52448e-05 : 1.2 : 0.7
17006 : 0.0007 : 0.00664234 : 5.52425e-05 : 1.2 : 0.7
17007 : 0.0007 : 0.00664198 : 5.52402e-05 : 1.2 : 0.7
17008 : 0.0007 : 0.00664161 : 5.52378e-05 : 1.2 : 0.7
17009 : 0.0007 : 0.00664124 : 5.52355e-05 : 1.2 : 0.7
17010 : 0.0007 : 0.00664087 : 5.52332e-05 : 1.2 : 0.7
17011 : 0.0007 : 0.00664051 : 5.52309e-05 : 1.2 : 0.7
17012 : 0.0007 : 0.00664014 : 5.52286e-05 : 1.2 : 0.7
17013 : 0.0007 : 0.00663977 : 5.52263e-05 : 1.2 : 0.7
17014 : 0.0007 : 0.00663941 : 5.5224e-05 : 1.2 : 0.7
17015 : 0.0007 : 0.00663904 : 5.52216e-05 : 1.2 : 0.7
17016 : 0.0007 : 0.00663867 : 5.52194e-05 : 1.2 : 0.7
17017 : 0.0007 : 0.00663831 : 5.5217e-05 : 1.2 : 0.7
17018 : 0.0007 : 0.00663794 : 5.52147e-05 : 1.2 : 0.7
